timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
2018-03-06T00:00:00.000Z;2018-03-06T23:59:59.999Z;2018-03-06T00:00:00.000Z;2018-03-06T00:00:00.000Z;11500.0996094;11500.0996094;10694.2998047;10779.9003906;6832169984;182225316082;16904175;2018-03-06T23:59:59.999Z
2018-03-07T00:00:00.000Z;2018-03-07T23:59:59.999Z;2018-03-07T00:00:00.000Z;2018-03-07T00:00:00.000Z;10803.9003906;10929.5;9692.12011719;9965.5703125;8797910016;168479670395;16906175;2018-03-07T23:59:59.999Z
2018-03-08T00:00:00.000Z;2018-03-08T23:59:59.999Z;2018-03-08T00:00:00.000Z;2018-03-08T00:00:00.000Z;9951.44042969;10147.4003906;9335.87011719;9395.00976562;7186089984;158852238332;16908150;2018-03-08T23:59:59.999Z
2018-03-09T00:00:00.000Z;2018-03-09T23:59:59.999Z;2018-03-09T00:00:00.000Z;2018-03-09T00:00:00.000Z;9414.69042969;9466.34960938;8513.03027344;9337.54980469;8704190464;157898203939;16910025;2018-03-09T23:59:59.999Z
2018-03-10T00:00:00.000Z;2018-03-10T23:59:59.999Z;2018-03-10T00:00:00.000Z;2018-03-10T00:00:00.000Z;9350.58984375;9531.3203125;8828.46972656;8866;5386319872;149939797150;16911775;2018-03-10T23:59:59.999Z
2018-03-11T00:00:00.000Z;2018-03-11T23:59:59.999Z;2018-03-11T00:00:00.000Z;2018-03-11T00:00:00.000Z;8852.78027344;9711.88964844;8607.12011719;9578.62988281;6296370176;162009710243;16913662;2018-03-11T23:59:59.999Z
2018-03-12T00:00:00.000Z;2018-03-12T23:59:59.999Z;2018-03-12T00:00:00.000Z;2018-03-12T00:00:00.000Z;9602.9296875;9937.5;8956.4296875;9205.12011719;6457399808;155710928717;16915687;2018-03-12T23:59:59.999Z
2018-03-13T00:00:00.000Z;2018-03-13T23:59:59.999Z;2018-03-13T00:00:00.000Z;2018-03-13T00:00:00.000Z;9173.04003906;9470.37988281;8958.19042969;9194.84960938;5991139840;155555594312;16917687;2018-03-13T23:59:59.999Z
2018-03-14T00:00:00.000Z;2018-03-14T23:59:59.999Z;2018-03-14T00:00:00.000Z;2018-03-14T00:00:00.000Z;9214.65039062;9355.84960938;8068.58984375;8269.80957031;6438230016;139920843550;16919475;2018-03-14T23:59:59.999Z
2018-03-15T00:00:00.000Z;2018-03-15T23:59:59.999Z;2018-03-15T00:00:00.000Z;2018-03-15T00:00:00.000Z;8290.75976562;8428.34960938;7783.04980469;8300.86035156;6834429952;140460819364;16921237;2018-03-15T23:59:59.999Z
2018-03-16T00:00:00.000Z;2018-03-16T23:59:59.999Z;2018-03-16T00:00:00.000Z;2018-03-16T00:00:00.000Z;8322.91015625;8585.15039062;8005.31005859;8338.34960938;5289379840;141111773179;16923225;2018-03-16T23:59:59.999Z
2018-03-17T00:00:00.000Z;2018-03-17T23:59:59.999Z;2018-03-17T00:00:00.000Z;2018-03-17T00:00:00.000Z;8321.91015625;8346.53027344;7812.81982422;7916.87988281;4426149888;133993486925;16925037;2018-03-17T23:59:59.999Z
2018-03-18T00:00:00.000Z;2018-03-18T23:59:59.999Z;2018-03-18T00:00:00.000Z;2018-03-18T00:00:00.000Z;7890.52001953;8245.50976562;7397.99023438;8223.6796875;6639190016;139201713268;16926937;2018-03-18T23:59:59.999Z
2018-03-19T00:00:00.000Z;2018-03-19T23:59:59.999Z;2018-03-19T00:00:00.000Z;2018-03-19T00:00:00.000Z;8344.12011719;8675.87011719;8182.39990234;8630.65039062;6729110016;146107514353;16928912;2018-03-19T23:59:59.999Z
2018-03-20T00:00:00.000Z;2018-03-20T23:59:59.999Z;2018-03-20T00:00:00.000Z;2018-03-20T00:00:00.000Z;8619.66992188;9051.01953125;8389.88964844;8913.46972656;6361789952;150909503835;16930500;2018-03-20T23:59:59.999Z
2018-03-21T00:00:00.000Z;2018-03-21T23:59:59.999Z;2018-03-21T00:00:00.000Z;2018-03-21T00:00:00.000Z;8937.48046875;9177.37011719;8846.33007812;8929.28027344;6043129856;151193917440;16932375;2018-03-21T23:59:59.999Z
2018-03-22T00:00:00.000Z;2018-03-22T23:59:59.999Z;2018-03-22T00:00:00.000Z;2018-03-22T00:00:00.000Z;8939.44042969;9100.70996094;8564.90039062;8728.46972656;5530390016;147809220250;16934150;2018-03-22T23:59:59.999Z
2018-03-23T00:00:00.000Z;2018-03-23T23:59:59.999Z;2018-03-23T00:00:00.000Z;2018-03-23T00:00:00.000Z;8736.25;8879.62011719;8360.62011719;8879.62011719;5954120192;150383574951;16935812;2018-03-23T23:59:59.999Z
2018-03-24T00:00:00.000Z;2018-03-24T23:59:59.999Z;2018-03-24T00:00:00.000Z;2018-03-24T00:00:00.000Z;8901.95019531;8996.1796875;8665.70019531;8668.12011719;5664600064;146818882936;16937800;2018-03-24T23:59:59.999Z
2018-03-25T00:00:00.000Z;2018-03-25T23:59:59.999Z;2018-03-25T00:00:00.000Z;2018-03-25T00:00:00.000Z;8612.80957031;8682.00976562;8449.09960938;8495.78027344;4569880064;143914265310;16939500;2018-03-25T23:59:59.999Z
2018-03-26T00:00:00.000Z;2018-03-26T23:59:59.999Z;2018-03-26T00:00:00.000Z;2018-03-26T00:00:00.000Z;8498.46972656;8530.08007812;7921.43017578;8209.40039062;5921039872;139078211968;16941337;2018-03-26T23:59:59.999Z
2018-03-27T00:00:00.000Z;2018-03-27T23:59:59.999Z;2018-03-27T00:00:00.000Z;2018-03-27T00:00:00.000Z;8200;8232.78027344;7797.27978516;7833.04003906;5378250240;132717053150;16943237;2018-03-27T23:59:59.999Z
2018-03-28T00:00:00.000Z;2018-03-28T23:59:59.999Z;2018-03-28T00:00:00.000Z;2018-03-28T00:00:00.000Z;7836.83007812;8122.89013672;7809.16992188;7954.47998047;4935289856;134788265876;16944950;2018-03-28T23:59:59.999Z
2018-03-29T00:00:00.000Z;2018-03-29T23:59:59.999Z;2018-03-29T00:00:00.000Z;2018-03-29T00:00:00.000Z;7979.06982422;7994.33007812;7081.37988281;7165.70019531;6361229824;121436043045;16946850;2018-03-29T23:59:59.999Z
2018-03-30T00:00:00.000Z;2018-03-30T23:59:59.999Z;2018-03-30T00:00:00.000Z;2018-03-30T00:00:00.000Z;7171.45019531;7276.66015625;6683.93017578;6890.52001953;6289509888;116786562165;16948875;2018-03-30T23:59:59.999Z
2018-03-31T00:00:00.000Z;2018-03-31T23:59:59.999Z;2018-03-31T00:00:00.000Z;2018-03-31T00:00:00.000Z;6892.47998047;7207.85009766;6863.52001953;6973.52978516;4553269760;118204645927;16950475;2018-03-31T23:59:59.999Z
2018-04-01T00:00:00.000Z;2018-04-01T23:59:59.999Z;2018-04-01T00:00:00.000Z;2018-04-01T00:00:00.000Z;7003.06005859;7060.95019531;6526.87011719;6844.22998047;4532100096;116026809075;16952500;2018-04-01T23:59:59.999Z
2018-04-02T00:00:00.000Z;2018-04-02T23:59:59.999Z;2018-04-02T00:00:00.000Z;2018-04-02T00:00:00.000Z;6844.85986328;7135.47021484;6816.58007812;7083.79980469;4333440000;120101932910;16954450;2018-04-02T23:59:59.999Z
2018-04-03T00:00:00.000Z;2018-04-03T23:59:59.999Z;2018-04-03T00:00:00.000Z;2018-04-03T00:00:00.000Z;7102.25976562;7530.93994141;7072.49023438;7456.10986328;5499700224;126429245883;16956462;2018-04-03T23:59:59.999Z
2018-04-04T00:00:00.000Z;2018-04-04T23:59:59.999Z;2018-04-04T00:00:00.000Z;2018-04-04T00:00:00.000Z;7456.41015625;7469.87988281;6803.87988281;6853.83984375;4936000000;116229557118;16958312;2018-04-04T23:59:59.999Z
2018-04-05T00:00:00.000Z;2018-04-05T23:59:59.999Z;2018-04-05T00:00:00.000Z;2018-04-05T00:00:00.000Z;6848.64990234;6933.81982422;6644.79980469;6811.47021484;5639320064;115524404354;16960275;2018-04-05T23:59:59.999Z
2018-04-06T00:00:00.000Z;2018-04-06T23:59:59.999Z;2018-04-06T00:00:00.000Z;2018-04-06T00:00:00.000Z;6815.95996094;6857.49023438;6575;6636.31982422;3766810112;112565173568;16961987;2018-04-06T23:59:59.999Z
2018-04-07T00:00:00.000Z;2018-04-07T23:59:59.999Z;2018-04-07T00:00:00.000Z;2018-04-07T00:00:00.000Z;6630.50976562;7050.54003906;6630.50976562;6911.08984375;3976610048;117241368688;16964237;2018-04-07T23:59:59.999Z
2018-04-08T00:00:00.000Z;2018-04-08T23:59:59.999Z;2018-04-08T00:00:00.000Z;2018-04-08T00:00:00.000Z;6919.97998047;7111.56005859;6919.97998047;7023.52001953;3652499968;119162880482;16966262;2018-04-08T23:59:59.999Z
2018-04-09T00:00:00.000Z;2018-04-09T23:59:59.999Z;2018-04-09T00:00:00.000Z;2018-04-09T00:00:00.000Z;7044.31982422;7178.10986328;6661.99023438;6770.72998047;4894060032;114886335694;16968087;2018-04-09T23:59:59.999Z
2018-04-10T00:00:00.000Z;2018-04-10T23:59:59.999Z;2018-04-10T00:00:00.000Z;2018-04-10T00:00:00.000Z;6795.43994141;6872.41015625;6704.14990234;6834.75976562;4272750080;115978358964;16968900;2018-04-10T23:59:59.999Z
2018-04-11T00:00:00.000Z;2018-04-11T23:59:59.999Z;2018-04-11T00:00:00.000Z;2018-04-11T00:00:00.000Z;6843.47021484;6968.31982422;6817.58984375;6968.31982422;4641889792;118267198080;16972125;2018-04-11T23:59:59.999Z
2018-04-12T00:00:00.000Z;2018-04-12T23:59:59.999Z;2018-04-12T00:00:00.000Z;2018-04-12T00:00:00.000Z;6955.37988281;7899.22998047;6806.50976562;7889.25;8906250240;133912618634;16974062;2018-04-12T23:59:59.999Z
2018-04-13T00:00:00.000Z;2018-04-13T23:59:59.999Z;2018-04-13T00:00:00.000Z;2018-04-13T00:00:00.000Z;7901.08984375;8183.95996094;7758.93017578;7895.95996094;7764460032;134043001354;16976150;2018-04-13T23:59:59.999Z
2018-04-14T00:00:00.000Z;2018-04-14T23:59:59.999Z;2018-04-14T00:00:00.000Z;2018-04-14T00:00:00.000Z;7874.66992188;8140.70996094;7846;7986.24023438;5191430144;135589384440;16977875;2018-04-14T23:59:59.999Z
2018-04-15T00:00:00.000Z;2018-04-15T23:59:59.999Z;2018-04-15T00:00:00.000Z;2018-04-15T00:00:00.000Z;7999.33007812;8338.41992188;7999.33007812;8329.11035156;5244480000;141427138383;16979862;2018-04-15T23:59:59.999Z
2018-04-16T00:00:00.000Z;2018-04-16T23:59:59.999Z;2018-04-16T00:00:00.000Z;2018-04-16T00:00:00.000Z;8337.5703125;8371.15039062;7925.72998047;8058.66992188;5631309824;136849408643;16981637;2018-04-16T23:59:59.999Z
2018-04-17T00:00:00.000Z;2018-04-17T23:59:59.999Z;2018-04-17T00:00:00.000Z;2018-04-17T00:00:00.000Z;8071.66015625;8285.95996094;7881.72021484;7902.08984375;6900879872;134206623206;16983687;2018-04-17T23:59:59.999Z
2018-04-18T00:00:00.000Z;2018-04-18T23:59:59.999Z;2018-04-18T00:00:00.000Z;2018-04-18T00:00:00.000Z;7944.43017578;8197.79980469;7886.00976562;8163.41992188;6529909760;138661092884;16985662;2018-04-18T23:59:59.999Z
2018-04-19T00:00:00.000Z;2018-04-19T23:59:59.999Z;2018-04-19T00:00:00.000Z;2018-04-19T00:00:00.000Z;8159.27001953;8298.69042969;8138.77978516;8294.30957031;7063209984;140902801023;16987887;2018-04-19T23:59:59.999Z
2018-04-20T00:00:00.000Z;2018-04-20T23:59:59.999Z;2018-04-20T00:00:00.000Z;2018-04-20T00:00:00.000Z;8286.87988281;8880.23046875;8244.54003906;8845.83007812;8438110208;150287113368;16989600;2018-04-20T23:59:59.999Z
2018-04-21T00:00:00.000Z;2018-04-21T23:59:59.999Z;2018-04-21T00:00:00.000Z;2018-04-21T00:00:00.000Z;8848.79003906;8997.5703125;8652.15039062;8895.58007812;7548550144;151150137128;16991600;2018-04-21T23:59:59.999Z
2018-04-22T00:00:00.000Z;2018-04-22T23:59:59.999Z;2018-04-22T00:00:00.000Z;2018-04-22T00:00:00.000Z;8925.05957031;9001.63964844;8779.61035156;8802.45996094;6629899776;149585589886;16993612;2018-04-22T23:59:59.999Z
2018-04-23T00:00:00.000Z;2018-04-23T23:59:59.999Z;2018-04-23T00:00:00.000Z;2018-04-23T00:00:00.000Z;8794.38964844;8958.54980469;8788.80957031;8930.87988281;6925190144;151784994312;16995525;2018-04-23T23:59:59.999Z
2018-04-24T00:00:00.000Z;2018-04-24T23:59:59.999Z;2018-04-24T00:00:00.000Z;2018-04-24T00:00:00.000Z;8934.33984375;9732.61035156;8927.83007812;9697.5;10678800384;164833256250;16997500;2018-04-24T23:59:59.999Z
2018-04-25T00:00:00.000Z;2018-04-25T23:59:59.999Z;2018-04-25T00:00:00.000Z;2018-04-25T00:00:00.000Z;9701.03027344;9745.3203125;8799.83984375;8845.74023438;11083100160;150369282696;16999062;2018-04-25T23:59:59.999Z
2018-04-26T00:00:00.000Z;2018-04-26T23:59:59.999Z;2018-04-26T00:00:00.000Z;2018-04-26T00:00:00.000Z;8867.3203125;9281.50976562;8727.08984375;9281.50976562;8970559488;157793327246;17000825;2018-04-26T23:59:59.999Z
2018-04-27T00:00:00.000Z;2018-04-27T23:59:59.999Z;2018-04-27T00:00:00.000Z;2018-04-27T00:00:00.000Z;9290.62988281;9375.46972656;8987.04980469;8987.04980469;7566289920;152802874822;17002562;2018-04-27T23:59:59.999Z
2018-04-28T00:00:00.000Z;2018-04-28T23:59:59.999Z;2018-04-28T00:00:00.000Z;2018-04-28T00:00:00.000Z;8939.26953125;9412.08984375;8931.99023438;9348.48046875;7805479936;158963068374;17004162;2018-04-28T23:59:59.999Z
2018-04-29T00:00:00.000Z;2018-04-29T23:59:59.999Z;2018-04-29T00:00:00.000Z;2018-04-29T00:00:00.000Z;9346.41015625;9531.49023438;9193.70996094;9419.08007812;8853000192;160182287342;17006150;2018-04-29T23:59:59.999Z
2018-04-30T00:00:00.000Z;2018-04-30T23:59:59.999Z;2018-04-30T00:00:00.000Z;2018-04-30T00:00:00.000Z;9426.11035156;9477.13964844;9166.80957031;9240.54980469;8673920000;157163847314;17008062;2018-04-30T23:59:59.999Z
2018-05-01T00:00:00.000Z;2018-05-01T23:59:59.999Z;2018-05-01T00:00:00.000Z;2018-05-01T00:00:00.000Z;9251.46972656;9255.87988281;8891.04980469;9119.00976562;7713019904;155114132125;17009975;2018-05-01T23:59:59.999Z
2018-05-02T00:00:00.000Z;2018-05-02T23:59:59.999Z;2018-05-02T00:00:00.000Z;2018-05-02T00:00:00.000Z;9104.59960938;9256.51953125;9015.13964844;9235.91992188;7558159872;157119854754;17011825;2018-05-02T23:59:59.999Z
2018-05-03T00:00:00.000Z;2018-05-03T23:59:59.999Z;2018-05-03T00:00:00.000Z;2018-05-03T00:00:00.000Z;9233.96972656;9798.33007812;9188.15039062;9743.86035156;10207299584;165778380092;17013625;2018-05-03T23:59:59.999Z
2018-05-04T00:00:00.000Z;2018-05-04T23:59:59.999Z;2018-05-04T00:00:00.000Z;2018-05-04T00:00:00.000Z;9695.5;9779.20019531;9585.95996094;9700.75976562;8217829888;165062796742;17015450;2018-05-04T23:59:59.999Z
2018-05-05T00:00:00.000Z;2018-05-05T23:59:59.999Z;2018-05-05T00:00:00.000Z;2018-05-05T00:00:00.000Z;9700.28027344;9964.5;9695.12011719;9858.15039062;7651939840;167759953654;17017387;2018-05-05T23:59:59.999Z
2018-05-06T00:00:00.000Z;2018-05-06T23:59:59.999Z;2018-05-06T00:00:00.000Z;2018-05-06T00:00:00.000Z;9845.30957031;9940.13964844;9465.25;9654.79980469;7222280192;164316605278;17019162;2018-05-06T23:59:59.999Z
2018-05-07T00:00:00.000Z;2018-05-07T23:59:59.999Z;2018-05-07T00:00:00.000Z;2018-05-07T00:00:00.000Z;9645.66992188;9665.84960938;9231.53027344;9373.00976562;7394019840;159538115686;17021012;2018-05-07T23:59:59.999Z
2018-05-08T00:00:00.000Z;2018-05-08T23:59:59.999Z;2018-05-08T00:00:00.000Z;2018-05-08T00:00:00.000Z;9380.87011719;9462.75;9127.76953125;9234.8203125;7415869952;157202142973;17022762;2018-05-08T23:59:59.999Z
2018-05-09T00:00:00.000Z;2018-05-09T23:59:59.999Z;2018-05-09T00:00:00.000Z;2018-05-09T00:00:00.000Z;9223.73046875;9374.75976562;9031.62011719;9325.1796875;7226890240;158758858205;17024750;2018-05-09T23:59:59.999Z
2018-05-10T00:00:00.000Z;2018-05-10T23:59:59.999Z;2018-05-10T00:00:00.000Z;2018-05-10T00:00:00.000Z;9325.95996094;9396.04003906;9040.51953125;9043.94042969;6906699776;153988453198;17026700;2018-05-10T23:59:59.999Z
2018-05-11T00:00:00.000Z;2018-05-11T23:59:59.999Z;2018-05-11T00:00:00.000Z;2018-05-11T00:00:00.000Z;9052.95996094;9052.95996094;8394.45996094;8441.49023438;8488520192;143743802092;17028250;2018-05-11T23:59:59.999Z
2018-05-12T00:00:00.000Z;2018-05-12T23:59:59.999Z;2018-05-12T00:00:00.000Z;2018-05-12T00:00:00.000Z;8441.44042969;8664.86035156;8223.5;8504.88964844;6821380096;144841040789;17030325;2018-05-12T23:59:59.999Z
2018-05-13T00:00:00.000Z;2018-05-13T23:59:59.999Z;2018-05-13T00:00:00.000Z;2018-05-13T00:00:00.000Z;8515.49023438;8773.54980469;8395.12011719;8723.94042969;5866379776;148587777457;17032187;2018-05-13T23:59:59.999Z
2018-05-14T00:00:00.000Z;2018-05-14T23:59:59.999Z;2018-05-14T00:00:00.000Z;2018-05-14T00:00:00.000Z;8713.09960938;8881.12011719;8367.96972656;8716.79003906;7364149760;148480275422;17033825;2018-05-14T23:59:59.999Z
2018-05-15T00:00:00.000Z;2018-05-15T23:59:59.999Z;2018-05-15T00:00:00.000Z;2018-05-15T00:00:00.000Z;8705.19042969;8836.19042969;8456.45019531;8510.37988281;6705710080;144979744412;17035637;2018-05-15T23:59:59.999Z
2018-05-16T00:00:00.000Z;2018-05-16T23:59:59.999Z;2018-05-16T00:00:00.000Z;2018-05-16T00:00:00.000Z;8504.41015625;8508.4296875;8175.49023438;8368.83007812;6760220160;142587497878;17037925;2018-05-16T23:59:59.999Z
2018-05-17T00:00:00.000Z;2018-05-17T23:59:59.999Z;2018-05-17T00:00:00.000Z;2018-05-17T00:00:00.000Z;8370.04980469;8445.54003906;8054.12011719;8094.31982422;5862530048;137923772714;17039575;2018-05-17T23:59:59.999Z
2018-05-18T00:00:00.000Z;2018-05-18T23:59:59.999Z;2018-05-18T00:00:00.000Z;2018-05-18T00:00:00.000Z;8091.83007812;8274.12011719;7974.81982422;8250.96972656;5764190208;140607667610;17041350;2018-05-18T23:59:59.999Z
2018-05-19T00:00:00.000Z;2018-05-19T23:59:59.999Z;2018-05-19T00:00:00.000Z;2018-05-19T00:00:00.000Z;8255.73046875;8372.05957031;8183.35009766;8247.1796875;4712399872;140559162894;17043300;2018-05-19T23:59:59.999Z
2018-05-20T00:00:00.000Z;2018-05-20T23:59:59.999Z;2018-05-20T00:00:00.000Z;2018-05-20T00:00:00.000Z;8246.99023438;8562.41015625;8205.24023438;8513.25;5191059968;145109512565;17045137;2018-05-20T23:59:59.999Z
2018-05-21T00:00:00.000Z;2018-05-21T23:59:59.999Z;2018-05-21T00:00:00.000Z;2018-05-21T00:00:00.000Z;8522.33007812;8557.51953125;8365.12011719;8418.99023438;5154990080;143518943480;17047050;2018-05-21T23:59:59.999Z
2018-05-22T00:00:00.000Z;2018-05-22T23:59:59.999Z;2018-05-22T00:00:00.000Z;2018-05-22T00:00:00.000Z;8419.87011719;8423.25;8004.58007812;8041.77978516;5137010176;137104106176;17048975;2018-05-22T23:59:59.999Z
2018-05-23T00:00:00.000Z;2018-05-23T23:59:59.999Z;2018-05-23T00:00:00.000Z;2018-05-23T00:00:00.000Z;8037.08007812;8054.66015625;7507.87988281;7557.81982422;6491120128;128868479514;17051012;2018-05-23T23:59:59.999Z
2018-05-24T00:00:00.000Z;2018-05-24T23:59:59.999Z;2018-05-24T00:00:00.000Z;2018-05-24T00:00:00.000Z;7561.12011719;7738.60009766;7331.14013672;7587.33984375;6049220096;129385391552;17052800;2018-05-24T23:59:59.999Z
2018-05-25T00:00:00.000Z;2018-05-25T23:59:59.999Z;2018-05-25T00:00:00.000Z;2018-05-25T00:00:00.000Z;7592.29980469;7659.14013672;7392.64990234;7480.14013672;4867829760;127573690458;17054987;2018-05-25T23:59:59.999Z
2018-05-26T00:00:00.000Z;2018-05-26T23:59:59.999Z;2018-05-26T00:00:00.000Z;2018-05-26T00:00:00.000Z;7486.47998047;7595.16015625;7349.12011719;7355.87988281;4051539968;125469061263;17056975;2018-05-26T23:59:59.999Z
2018-05-27T00:00:00.000Z;2018-05-27T23:59:59.999Z;2018-05-27T00:00:00.000Z;2018-05-27T00:00:00.000Z;7362.08007812;7381.74023438;7270.95996094;7368.22021484;4056519936;125695017596;17059075;2018-05-27T23:59:59.999Z
2018-05-28T00:00:00.000Z;2018-05-28T23:59:59.999Z;2018-05-28T00:00:00.000Z;2018-05-28T00:00:00.000Z;7371.31005859;7419.04980469;7100.89013672;7135.99023438;5040600064;121747389422;17061037;2018-05-28T23:59:59.999Z
2018-05-29T00:00:00.000Z;2018-05-29T23:59:59.999Z;2018-05-29T00:00:00.000Z;2018-05-29T00:00:00.000Z;7129.45996094;7526.41992188;7090.68017578;7472.58984375;5662660096;127502651064;17062712;2018-05-29T23:59:59.999Z
2018-05-30T00:00:00.000Z;2018-05-30T23:59:59.999Z;2018-05-30T00:00:00.000Z;2018-05-30T00:00:00.000Z;7469.72998047;7573.77001953;7313.60009766;7406.52001953;4922540032;126391893474;17064950;2018-05-30T23:59:59.999Z
2018-05-31T00:00:00.000Z;2018-05-31T23:59:59.999Z;2018-05-31T00:00:00.000Z;2018-05-31T00:00:00.000Z;7406.14990234;7608.89990234;7361.12988281;7494.16992188;5127130112;127902999390;17067000;2018-05-31T23:59:59.999Z
2018-06-01T00:00:00.000Z;2018-06-01T23:59:59.999Z;2018-06-01T00:00:00.000Z;2018-06-01T00:00:00.000Z;7500.70019531;7604.72998047;7407.33984375;7541.45019531;4921460224;128725854692;17069112;2018-06-01T23:59:59.999Z
2018-06-02T00:00:00.000Z;2018-06-02T23:59:59.999Z;2018-06-02T00:00:00.000Z;2018-06-02T00:00:00.000Z;7536.72021484;7695.83007812;7497.25976562;7643.45019531;4939299840;130481526036;17071025;2018-06-02T23:59:59.999Z
2018-06-03T00:00:00.000Z;2018-06-03T23:59:59.999Z;2018-06-03T00:00:00.000Z;2018-06-03T00:00:00.000Z;7705.00634766;7720.93505859;7705.00634766;7720.25;4851759616;131808021256;17073062;2018-06-03T23:59:59.999Z
2018-06-04T00:00:00.000Z;2018-06-04T23:59:59.999Z;2018-06-04T00:00:00.000Z;2018-06-04T00:00:00.000Z;7722.52539062;7753.8203125;7705.98876953;7736.88671875;4909437440;132092926903;17075350;2018-06-04T23:59:59.999Z
2018-06-05T00:00:00.000Z;2018-06-05T23:59:59.999Z;2018-06-05T00:00:00.000Z;2018-06-05T00:00:00.000Z;7500.89990234;7643.22998047;7397;7633.75976562;4961739776;130365918088;17077550;2018-06-05T23:59:59.999Z
2018-06-06T00:00:00.000Z;2018-06-06T23:59:59.999Z;2018-06-06T00:00:00.000Z;2018-06-06T00:00:00.000Z;7625.97021484;7680.43017578;7502.00976562;7653.97998047;4692259840;130725095161;17079362;2018-06-06T23:59:59.999Z
2018-06-07T00:00:00.000Z;2018-06-07T23:59:59.999Z;2018-06-07T00:00:00.000Z;2018-06-07T00:00:00.000Z;7650.81982422;7741.27001953;7650.81982422;7678.24023438;4485799936;131153169176;17081150;2018-06-07T23:59:59.999Z
2018-06-08T00:00:00.000Z;2018-06-08T23:59:59.999Z;2018-06-08T00:00:00.000Z;2018-06-08T00:00:00.000Z;7685.14013672;7698.18994141;7558.39990234;7624.91992188;4227579904;130256218613;17082962;2018-06-08T23:59:59.999Z
2018-06-09T00:00:00.000Z;2018-06-09T23:59:59.999Z;2018-06-09T00:00:00.000Z;2018-06-09T00:00:00.000Z;7632.52001953;7683.58007812;7531.97998047;7531.97998047;3845220096;128682085689;17084762;2018-06-09T23:59:59.999Z
2018-06-10T00:00:00.000Z;2018-06-10T23:59:59.999Z;2018-06-10T00:00:00.000Z;2018-06-10T00:00:00.000Z;7499.54980469;7499.54980469;6709.06982422;6786.02001953;5804839936;115948312827;17086350;2018-06-10T23:59:59.999Z
2018-06-11T00:00:00.000Z;2018-06-11T23:59:59.999Z;2018-06-11T00:00:00.000Z;2018-06-11T00:00:00.000Z;6799.29003906;6910.18017578;6706.62988281;6906.91992188;4745269760;118025877189;17088062;2018-06-11T23:59:59.999Z
2018-06-12T00:00:00.000Z;2018-06-12T23:59:59.999Z;2018-06-12T00:00:00.000Z;2018-06-12T00:00:00.000Z;6905.81982422;6907.95996094;6542.08007812;6582.35986328;4654380032;112491874164;17089900;2018-06-12T23:59:59.999Z
2018-06-13T00:00:00.000Z;2018-06-13T23:59:59.999Z;2018-06-13T00:00:00.000Z;2018-06-13T00:00:00.000Z;6596.87988281;6631.66015625;6285.62988281;6349.89990234;5052349952;108530585830;17091700;2018-06-13T23:59:59.999Z
2018-06-14T00:00:00.000Z;2018-06-14T23:59:59.999Z;2018-06-14T00:00:00.000Z;2018-06-14T00:00:00.000Z;6342.75;6707.14013672;6334.45996094;6675.35009766;5138710016;114106009748;17093637;2018-06-14T23:59:59.999Z
2018-06-15T00:00:00.000Z;2018-06-15T23:59:59.999Z;2018-06-15T00:00:00.000Z;2018-06-15T00:00:00.000Z;6674.08007812;6681.08007812;6433.87011719;6456.58007812;3955389952;110378702283;17095537;2018-06-15T23:59:59.999Z
2018-06-16T00:00:00.000Z;2018-06-16T23:59:59.999Z;2018-06-16T00:00:00.000Z;2018-06-16T00:00:00.000Z;6455.45019531;6592.49023438;6402.29003906;6550.16015625;3194170112;111992015616;17097600;2018-06-16T23:59:59.999Z
2018-06-17T00:00:00.000Z;2018-06-17T23:59:59.999Z;2018-06-17T00:00:00.000Z;2018-06-17T00:00:00.000Z;6545.52978516;6589.10986328;6499.27001953;6499.27001953;3104019968;111134754810;17099575;2018-06-17T23:59:59.999Z
2018-06-18T00:00:00.000Z;2018-06-18T23:59:59.999Z;2018-06-18T00:00:00.000Z;2018-06-18T00:00:00.000Z;6510.06982422;6781.14013672;6446.68017578;6734.81982422;4039200000;115176197712;17101600;2018-06-18T23:59:59.999Z
2018-06-19T00:00:00.000Z;2018-06-19T23:59:59.999Z;2018-06-19T00:00:00.000Z;2018-06-19T00:00:00.000Z;6742.39013672;6822.5;6709.91992188;6769.93994141;4057029888;115789919278;17103537;2018-06-19T23:59:59.999Z
2018-06-20T00:00:00.000Z;2018-06-20T23:59:59.999Z;2018-06-20T00:00:00.000Z;2018-06-20T00:00:00.000Z;6770.75976562;6821.56005859;6611.87988281;6776.54980469;3888640000;115916357344;17105512;2018-06-20T23:59:59.999Z
2018-06-21T00:00:00.000Z;2018-06-21T23:59:59.999Z;2018-06-21T00:00:00.000Z;2018-06-21T00:00:00.000Z;6780.08984375;6810.93994141;6715.16992188;6729.74023438;3529129984;115129700024;17107600;2018-06-21T23:59:59.999Z
2018-06-22T00:00:00.000Z;2018-06-22T23:59:59.999Z;2018-06-22T00:00:00.000Z;2018-06-22T00:00:00.000Z;6737.87988281;6747.08007812;6006.60009766;6083.68994141;5079810048;104088814967;17109487;2018-06-22T23:59:59.999Z
2018-06-23T00:00:00.000Z;2018-06-23T23:59:59.999Z;2018-06-23T00:00:00.000Z;2018-06-23T00:00:00.000Z;6090.10009766;6224.81982422;6071.81005859;6162.47998047;3431360000;105449276520;17111500;2018-06-23T23:59:59.999Z
